 14.77	14767	14767	U	0	unclassified
 85.23	85224	31	R	1	root
 85.20	85192	17	R1	131567	  cellular organisms
 70.35	70346	68	D	2	    Bacteria
 40.54	40532	16	K	3379134	      Pseudomonadati
 13.96	13958	0	K1	1783270	        FCB group
  8.31	8314	1	K2	68336	          Bacteroidota/Chlorobiota group
  5.31	5310	0	P	1090	            Chlorobiota
  5.31	5310	0	C	191410	              Chlorobiia
  5.31	5310	1	O	191411	                Chlorobiales
  5.31	5309	10	F	191412	                  Chlorobiaceae
  4.60	4600	15	F1	274493	                    Chlorobium/Pelodictyon group
  4.56	4561	12	G	1091	                      Chlorobium
  2.27	2268	0	S	1092	                        Chlorobium limicola
  2.27	2268	2268	S1	290315	                          Chlorobium limicola DSM 245
  1.33	1331	1331	S	1094	                        Chlorobium phaeovibrioides
  0.95	950	565	S	1096	                        Chlorobium phaeobacteroides
  0.39	385	385	S1	290317	                          Chlorobium phaeobacteroides DSM 266
  0.02	24	0	G	1099	                      Pelodictyon
  0.02	24	0	S	1100	                        Pelodictyon luteolum
  0.02	24	24	S1	319225	                          Pelodictyon luteolum DSM 273
  0.70	696	10	G	256319	                    Chlorobaculum
  0.69	685	0	S	1097	                      Chlorobaculum tepidum
  0.69	685	685	S1	194439	                        Chlorobaculum tepidum TLS
  0.00	1	0	G1	2685250	                      unclassified Chlorobaculum
  0.00	1	1	S	2976335	                        Chlorobaculum sp. MV4-Y
  0.00	3	1	G	1101	                    Prosthecochloris
  0.00	2	0	G1	2632826	                      unclassified Prosthecochloris
  0.00	1	1	S	281093	                        Prosthecochloris sp. GSB1
  0.00	1	1	S	2992244	                        Prosthecochloris sp. SCSIO W1103
  3.00	3003	0	P	976	            Bacteroidota
  3.00	2998	0	C	200643	              Bacteroidia
  3.00	2998	104	O	171549	                Bacteroidales
  1.70	1698	0	F	171551	                  Porphyromonadaceae
  1.70	1698	5	G	836	                    Porphyromonas
  1.69	1693	1690	S	837	                      Porphyromonas gingivalis
  0.00	1	1	S1	431947	                        Porphyromonas gingivalis ATCC 33277
  0.00	1	1	S1	1403335	                        Porphyromonas gingivalis 381
  0.00	1	1	S1	1403338	                        Porphyromonas gingivalis A7A1-28
  1.19	1194	48	F	815	                  Bacteroidaceae
  0.74	737	111	G	909656	                    Phocaeicola
  0.62	623	623	S	821	                      Phocaeicola vulgatus
  0.00	3	3	S	357276	                      Phocaeicola dorei
  0.41	409	53	G	816	                    Bacteroides
  0.36	355	355	S	818	                      Bacteroides thetaiotaomicron
  0.00	1	1	S	47678	                      Bacteroides caccae
  0.00	1	0	F	171550	                  Rikenellaceae
  0.00	1	0	G	239759	                    Alistipes
  0.00	1	1	S	28117	                      Alistipes putredinis
  0.00	1	0	F	171552	                  Prevotellaceae
  0.00	1	0	G	2974251	                    Segatella
  0.00	1	1	S	28135	                      Segatella oris
  0.00	4	0	C	117743	              Flavobacteriia
  0.00	4	1	O	200644	                Flavobacteriales
  0.00	3	0	F	49546	                  Flavobacteriaceae
  0.00	1	0	G	237	                    Flavobacterium
  0.00	1	1	S	2906078	                      Flavobacterium oreochromis
  0.00	1	0	G	1649495	                    Seonamhaeicola
  0.00	1	0	G1	2622645	                      unclassified Seonamhaeicola
  0.00	1	1	S	2976768	                        Seonamhaeicola sp. MEBiC01930
  0.00	1	0	G	225842	                    Formosa
  0.00	1	0	S	320324	                      Formosa agariphila
  0.00	1	1	S1	1347342	                        Formosa agariphila KMM 3901
  0.00	1	0	C	117747	              Sphingobacteriia
  0.00	1	0	O	200666	                Sphingobacteriales
  0.00	1	0	F	84566	                  Sphingobacteriaceae
  0.00	1	0	G	423349	                    Mucilaginibacter
  0.00	1	0	G1	2617802	                      unclassified Mucilaginibacter
  0.00	1	1	S	2778902	                        Mucilaginibacter sp. 21P
  5.64	5644	0	P	142182	          Gemmatimonadota
  5.64	5644	0	C	219685	            Gemmatimonadia
  5.64	5644	0	O	219686	              Gemmatimonadales
  5.64	5644	0	F	219687	                Gemmatimonadaceae
  5.64	5644	3	G	173479	                  Gemmatimonas
  5.64	5641	0	S	173480	                    Gemmatimonas aurantiaca
  5.64	5641	5641	S1	379066	                      Gemmatimonas aurantiaca T-27
 13.94	13940	54	P	1224	        Pseudomonadota
  9.06	9062	99	C	1236	          Gammaproteobacteria
  5.41	5405	1	O	135622	            Alteromonadales
  5.40	5404	2	F	267890	              Shewanellaceae
  5.40	5402	1526	G	22	                Shewanella
  3.62	3618	2164	S	62322	                  Shewanella baltica
  0.90	898	898	S1	407976	                    Shewanella baltica OS223
  0.55	554	554	S1	402882	                    Shewanella baltica OS185
  0.00	1	1	S1	399599	                    Shewanella baltica OS195
  0.00	1	1	S1	693974	                    Shewanella baltica BA175
  0.25	250	0	S	359303	                  Shewanella loihica
  0.25	250	250	S1	323850	                    Shewanella loihica PV-4
  0.01	5	1	G1	196818	                  unclassified Shewanella
  0.00	3	3	S	2059264	                    Shewanella sp. Pdp11
  0.00	1	1	S	3569839	                    Shewanella sp. QJM3NY_23
  0.00	1	1	S	2864212	                  Shewanella acanthi
  0.00	1	1	S	24	                  Shewanella putrefaciens
  0.00	1	1	S	2864209	                  Shewanella alkalitolerans
  3.53	3529	0	O	72274	            Pseudomonadales
  3.53	3529	27	F	135621	              Pseudomonadaceae
  3.50	3501	2050	G	286	                Pseudomonas
  1.43	1431	596	G1	136843	                  Pseudomonas fluorescens group
  0.83	833	833	S	298	                    Pseudomonas marginalis
  0.00	2	2	S	2899822	                    Pseudomonas petroselini
  0.01	11	5	G1	196821	                  unclassified Pseudomonas
