 34.11	34109	34109	U	0	unclassified
 65.89	65882	67	R	1	root
 65.82	65815	170	R1	131567	  cellular organisms
 54.96	54960	573	D	2	    Bacteria
 31.41	31409	276	K	3379134	      Pseudomonadati
 10.96	10963	285	P	1224	        Pseudomonadota
  7.01	7010	292	C	1236	          Gammaproteobacteria
  4.15	4154	27	O	135622	            Alteromonadales
  4.13	4127	4	F	267890	              Shewanellaceae
  4.12	4123	3255	G	22	                Shewanella
  0.84	843	646	S	62322	                  Shewanella baltica
  0.14	140	140	S1	407976	                    Shewanella baltica OS223
  0.06	57	57	S1	402882	                    Shewanella baltica OS185
  0.03	25	0	S	359303	                  Shewanella loihica
  0.03	25	25	S1	323850	                    Shewanella loihica PV-4
  2.56	2560	6	O	72274	            Pseudomonadales
  2.55	2554	146	F	135621	              Pseudomonadaceae
  2.41	2408	2050	G	286	                Pseudomonas
  0.36	358	293	G1	136843	                  Pseudomonas fluorescens group
  0.07	65	65	S	298	                    Pseudomonas marginalis
  0.00	2	0	O	91347	            Enterobacterales
  0.00	1	1	F	543	              Enterobacteriaceae
  0.00	1	0	F	1903414	              Morganellaceae
  0.00	1	0	G	581	                Morganella
  0.00	1	1	S	582	                  Morganella morganii
  0.00	2	0	O	135614	            Lysobacterales
  0.00	2	0	F	32033	              Lysobacteraceae
  0.00	2	2	G	40323	                Stenotrophomonas
  3.63	3631	24	C	28216	          Betaproteobacteria
  2.68	2680	2	O	32003	            Nitrosomonadales
  2.68	2678	1	F	206379	              Nitrosomonadaceae
  2.68	2677	2185	G	914	                Nitrosomonas
  0.49	492	492	S	915	                  Nitrosomonas europaea
  0.93	927	16	O	80840	            Burkholderiales
  0.75	750	62	F	119060	              Burkholderiaceae
  0.69	688	326	G	1822464	                Paraburkholderia
  0.36	362	0	S	36873	                  Paraburkholderia xenovorans
  0.36	362	362	S1	266265	                    Paraburkholderia xenovorans LB400
  0.13	130	9	F	506	              Alcaligenaceae
  0.12	121	113	G	517	                Bordetella
  0.01	8	8	S	518	                  Bordetella bronchiseptica
  0.03	31	2	F	2975441	              Sphaerotilaceae
  0.03	29	0	F1	3694169	                Sphaerotilus/Leptothrix group
  0.03	29	1	G	88	                  Leptothrix
  0.03	28	0	S	34029	                    Leptothrix cholodnii
  0.03	28	28	S1	395495	                      Leptothrix cholodnii SP-6
  0.04	37	3	C	28211	          Alphaproteobacteria
  0.03	33	2	O	204455	            Rhodobacterales
  0.03	31	1	F	2854170	              Roseobacteraceae
  0.03	30	0	G	97050	                Ruegeria
  0.03	30	24	S	89184	                  Ruegeria pomeroyi
  0.01	6	6	S1	246200	                    Ruegeria pomeroyi DSS-3
  0.00	1	0	O	356	            Hyphomicrobiales
  0.00	1	0	F	82115	              Rhizobiaceae
  0.00	1	1	F1	227290	                Rhizobium/Agrobacterium group
 10.59	10592	5	K1	1783270	        FCB group
  6.26	6259	14	K2	68336	          Bacteroidota/Chlorobiota group
  3.84	3842	0	P	1090	            Chlorobiota
  3.84	3842	0	C	191410	              Chlorobiia
  3.84	3842	3	O	191411	                Chlorobiales
  3.84	3839	36	F	191412	                  Chlorobiaceae
  3.29	3288	48	F1	274493	                    Chlorobium/Pelodictyon group
  3.23	3233	88	G	1091	                      Chlorobium
